Nama,Brand,Tipe_Produk,SKU,Harga,Harga_Promo,Diskon,Stok_Qty,Status_Stok,Link_Gambar,Link_Produk
Xiaomi Redmi 13 8/256GB - Midnight Black,Xiaomi,Smartphones,8100149551,1799000,1299000,28%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13_black_1_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-13-8-256gb-midnight-black
Tecno Pova 6 Pro 5G 12/256GB - Comet Green,Tecno,Smartphones,8100008744,3299000,3299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_pova_6_pro_5g_comet_green_1.jpg,https://eraspace.com/erafone/tecno-pova-6-pro-5g-12-256gb-comet-green
OPPO Reno12 F 4G 8/256GB - Amber Orange,OPPO,Smartphones,8100025162,3799000,2699000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno12_f_5g_amber_orange_1_1_1.jpg,https://eraspace.com/erafone/oppo-reno12-f-4g-8-256gb-amber-orange
OPPO Reno12 F 4G 8/256GB - Olive Green,OPPO,Smartphones,8100025160,3799000,2699000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno12_f_5g_olive_green_1_1_1.jpg,https://eraspace.com/erafone/oppo-reno12-f-4g-8-256gb-olive-green
Infinix XPAD 4G 8/256GB - Gold,Infinix,Tablets,8100130896,2499000,2499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xpad_wifi_gold_1_1.jpg,https://eraspace.com/erafone/infinix-xpad-4g-8-256gb-gold
Infinix XPAD WIFI 4/256GB - Blue,Infinix,Tablets,8100130892,2099000,2099000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_xpad_wifi_blue_1.jpg,https://eraspace.com/erafone/infinix-xpad-wifi-4-256gb-blue
Xiaomi Redmi 14C 6/128GB - Dreamy Purple,Xiaomi,Smartphones,8100082549,1399000,1099000,21%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_14c_dreamy_purple_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-14c-6-128gb-dreamy-purple
Xiaomi 14T 12/512GB - Black,Xiaomi,Smartphones,8100153381,6499000,4999000,23%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_14t_black_1.jpg,https://eraspace.com/erafone/xiaomi-14t-12-512gb-black
Infinix Hot 50i 6/128GB - Sleek Titanium Grey,Infinix,Smartphones,8100019182,1499000,1499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50i_grey_1.jpg,https://eraspace.com/erafone/infinix-hot-50i-6-128gb-sleek-titanium-grey
realme 13+ 5G 12/256GB - Victory Gold,realme,Smartphones,8100026429,3699000,3699000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_5g_victory_gold_1_1.jpg,https://eraspace.com/erafone/realme-13-plus-5g-12-256-gb-victory-gold-real
Samsung Galaxy A16 8/128GB - Light Green,Samsung,Smartphones,8100033646,2799000,2299000,18%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a16_lte_light_green_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a16-8-128gb-light-green
Infinix Hot 50 Pro 8/256GB - Pink,Infinix,Smartphones,8100177503,2199000,2199000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50_pro_blossom_pink_1.jpg,https://eraspace.com/erafone/infinix-hot-50-pro-8-256gb-pink
Infinix Hot 50 Pro 8/256GB - Purple,Infinix,Smartphones,8100177501,2199000,2199000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50_pro_dreamy_purple_1.jpg,https://eraspace.com/erafone/infinix-hot-50-pro-8-256gb-purple
Infinix Hot 50 Pro+ 8/256GB - Pink,Infinix,Smartphones,8100015385,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50_pro_plus_pink_1.jpg,https://eraspace.com/erafone/infinix-hot-50-pro-plus-8-256gb-pink
Tecno Spark 30C 8/256GB - White,Tecno,Smartphones,8100046957,1699000,1649000,3%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30c_white_01_1.jpg,https://eraspace.com/erafone/tecno-spark-30c-8-256gb-white
Sharp AQUOS sense9 8/256GB - Blue,Sharp,Smartphones,8100028946,6199000,4499000,27%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/h/sharp_aquos_sense_9_blue_01_1.jpg,https://eraspace.com/erafone/sharp-aquos-sense-9-8-256gb-blue
Tecno Spark 30 Pro 8/256GB - Black,Tecno,Smartphones,8100048389,2299000,2249000,2%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30pro_black_1_1_1.jpg,https://eraspace.com/erafone/tecno-spark-30-pro-8-256gb-black
Xiaomi 15 Ultra 16/512GB - Black,Xiaomi,Smartphones,8100027619,16999000,16999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_15_ultra_black_01_1.jpg,https://eraspace.com/erafone/xiaomi-15-ultra-16-512gb-black
Samsung Galaxy A06 5G 6/128GB - Black,Samsung,Smartphones,8100136431,2099000,1699000,19%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a06_5g_black_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a06-5g-6-128gb-black
Infinix Note 50 4G 8/256GB - Red,Infinix,Smartphones,8100046163,2799000,2799000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_note_50_4g_red_1.jpg,https://eraspace.com/erafone/infinix-note-50-4g-8-256gb-red
Infinix Hot 50i 6/128 - Sleek Sage Green,Infinix,Smartphones,8100019184,1499000,1499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_hot_50i_sage_green_1.jpg,https://eraspace.com/erafone/infinix-hot-50i-6-128gb-sleek-sage-green
Xiaomi Redmi 13X 8/128GB - Silk Gold,Xiaomi,Smartphones,8100044144,1699000,999000,41%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_gold_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-13x-8-128gb-silk-gold
Xiaomi Redmi 13X 8/256GB - Midnight Black,Xiaomi,Smartphones,8100044148,1799000,1299000,28%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_black_01_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-13x-8-256gb-midnight-black
iQOO Z10 12/512GB - Black,iQOO,Smartphones,8100044236,5499000,5499000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/q/iqoo_z10_black_01.jpg,https://eraspace.com/erafone/iqoo-z10-12-512gb-black
Infinix GT 30 Pro 8/256GB - Grey,Infinix,Smartphones,8100044118,3999000,3999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_gt_30_pro_grey_01.jpg,https://eraspace.com/erafone/infinix-gt-30-pro-8-256gb-grey
Infinix GT 30 Pro 8/256GB - Blade White,Infinix,Smartphones,8100044117,3999000,3999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_gt_30_pro_blade_white_01.jpg,https://eraspace.com/erafone/infinix-gt-30-pro-8-256gb-blade-white
Xiaomi Redmi Note 13 Pro+ 5G 12/512GB - Silver,Xiaomi,Smartphones,8100142732,5599000,2999000,46%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_note_13_pro_plus_5g_silver_01.jpg,https://eraspace.com/erafone/xiaomi-redmi-note-13-pro-plus-5g-12-512gb-silver
Apple MacBook Pro M4 Pro 16 inci (2024),Apple,Notebook,MBP-M4P-16-24-ER-CON,42999000,40999000,5%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/a/macbook_pro_16-inch_m4_pro_or_max_chip_silver_1_new.jpg,https://eraspace.com/erafone/apple-macbook-pro-m4-pro-16-inci-2024
TECNO POVA 7,Tecno,Smartphones,TEC-PV7-ER-CON,2299000,2299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_pova_7_black_1.jpg,https://eraspace.com/erafone/tecno-pova-7
Infinix Note 40 Pro+ 5G,Infinix,Smartphones,INF-N40PP-5G-ER-CON,3699000,3699000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix-note-40-pro-plus-black_1.jpg,https://eraspace.com/erafone/infinix-note-40-pro-plus-5g
Tecno Camon 20 Pro 8/256GB - Serenity Blue,Tecno,Smartphones,8100113615,2799000,1999000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_20_pro_blue1.jpg,https://eraspace.com/erafone/tecno-camon-20-pro-8-256gb-serenity-blue
realme 10 Pro 8/256GB - Coca-Cola,realme,Smartphones,8100102995,4999000,4999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_10_pro_coca-cola_1.jpg,https://eraspace.com/erafone/realme-10-pro-8-256gb-coca-cola
Xiaomi Redmi 12C 3/32GB - Graphite Gray,Xiaomi,Smartphones,8100100009,1099000,399000,64%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/redmi_12c_graphite_gray_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-12c-3-32gb-graphite-gray
Xiaomi Redmi 12C 4/128GB - Graphite Gray,Xiaomi,Smartphones,8100100013,1299000,1299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/redmi_12c_graphite_gray_1_1_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-12c-4-128gb-graphite-gray
ZTE Blade A72 3/128 - Skyline Blue,ZTE,Smartphones,8100060795,1699000,999000,41%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/z/t/zte_blade_a72_3_64_skyline_blue_1_1.jpg,https://eraspace.com/erafone/zte-blade-a72-3-128-skyline-blue
"Apple iPad (Gen 9) 10,2 inci, Wi-Fi 256GB, Silver",Apple,Tablets,8100030351,9349000,5999000,36%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/k/mk2l3paa1_1_3.jpg,https://eraspace.com/erafone/ipad-gen-9-10-2-inci-wi-fi-256gb-silver
"Apple iPad (Gen 9) 10,2 inci, Wi-Fi + Cellular 64GB, Silver",Apple,Tablets,8100030352,9349000,5999000,36%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/k/mk493paa1_1.jpg,https://eraspace.com/erafone/ipad-gen-9-10-2-inci-wi-fi-cellular-64gb-silver
"Apple MacBook Air (13 inci, M1 2020) 8GB RAM, 256GB SSD, Space Grey",Apple,Notebook,8100019411,15999000,8999000,44%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/a/macbook_air_m1_space_gray_1.jpg,https://eraspace.com/erafone/macbook-air-13-inci-m1-2020-8gb-ram-256gb-ssd-space-grey
Infinix GT20 Pro 8/256GB - Mecha Orange,Infinix,Smartphones,8100147777,3999000,3999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/n/infinix_gt20_pro_mecha_orange_1.jpg,https://eraspace.com/erafone/infinix-gt20-pro-8-256gb-mecha-orange
vivo X Fold3 Pro 16/512GB - White,vivo,Smartphones,8100147831,26999000,26999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x_fold3_pro_white_1.jpg,https://eraspace.com/erafone/vivo-x-fold3-pro-16-512gb-white
realme 13 4G 8/256GB - Skyline Blue,realme,Smartphones,8100008697,3199000,3199000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_13_4g_skyline_blue_1_1_1.jpg,https://eraspace.com/erafone/realme-13-4g-8-256-gb-skyline-blue-1
ZTE Nubia V60 8/256GB - Nightfall Black,ZTE,Smartphones,8100018525,1899000,1899000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/z/t/zte_nubia_v60_black_01.jpg,https://eraspace.com/erafone/zte-nubia-v60-8-256gb-nightfall-black
OPPO Find X8 12/256GB - Space Black,OPPO,Smartphones,8100026208,13999000,12499000,11%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_find_x8_space_black_1_2.jpg,https://eraspace.com/erafone/oppo-find-x8-12-256gb-space-black
realme Note 60X 4/128GB - Wilderness Green,realme,Smartphones,8100026277,1349000,1349000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60x_grn_1.jpg,https://eraspace.com/erafone/realme-note-60x-4-128gb-wilderness-green
Asus ROG Phone 9 FE 12/512GB - Phantom Black,ASUS,Smartphones,8100089399,7999000,7999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_rog_phone_9_fe_black_01_1.jpg,https://eraspace.com/erafone/asus-rog-phone-9-fe-12-512gb-phantom-black
Xiaomi Redmi 13X 8/256GB - Silk Gold,Xiaomi,Smartphones,8100044147,1799000,1299000,28%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_redmi_13x_gold_01_1.jpg,https://eraspace.com/erafone/xiaomi-redmi-13x-8-256gb-silk-gold
Tecno Spark 20,Tecno,Smartphones,TEC-S20-ER-CON,1399000,1199000,14%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_cyber_white_1_1.jpg,https://eraspace.com/erafone/tecno-spark-20
Tecno Spark 20C,Tecno,Smartphones,TEC-S20C-ER-CON,1149000,1149000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20c_gravity_black_1_1.jpg,https://eraspace.com/erafone/tecno-spark-20c
"Apple iPad Air 10,9 inci (2022) M1, WiFi 256GB, Blue",Apple,Tablets,8100048765,14249000,8999000,37%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_air_gen_5_10_9_inci_wi-fi_blue_2_1.jpg,https://eraspace.com/erafone/ipad-air-gen-5-10-9-inci-wi-fi-256gb-blue
ADVAN Soulmate 14 Celeron 4/128GB - Grey,Advan,Notebook,8100125737,2449000,2449000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/d/advan_soulmate_14_celeron_space_grey_1.jpg,https://eraspace.com/erafone/advan-soulmate-14-celeron-4-128gb-grey
Tecno Spark 30 Pro 8/128GB - Optimus,Tecno,Smartphones,8100048388,2099000,2049000,2%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_30pro_optimus_1_2.jpg,https://eraspace.com/erafone/tecno-spark-30-pro-8-128gb-optimus
realme Note 60X 4/128GB - Marble Black,realme,Smartphones,8100026279,1349000,1349000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme_note_60x_blk_1.jpg,https://eraspace.com/erafone/realme-note-60x-4-128gb-marble-black
Huawei MatePad Pro 13.2 WiFi 12/512GB - Gold,Huawei,Tablets,8100104804,14999000,13999000,7%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_pro_13.2_gold_01.jpg,https://eraspace.com/erafone/huawei-matepad-pro-13-2-wifi-12-512gb-gold
realme C65 8/256GB - Starlight Black,realme,Smartphones,8100146757,2599000,2599000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/r/e/realme-c65-starlight-black_1_1.jpg,https://eraspace.com/erafone/realme-c65-8-256gb-starlight-black
Xiaomi Poco X5 5G 6/128GB - Green,Xiaomi,Smartphones,8100098607,2599000,599000,77%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_poco_x5_5g_green1.jpg,https://eraspace.com/erafone/xiaomi-poco-x5-5g-6-128gb-green
Asus ROG Phone 6 Pro 18/512GB - White,ASUS,Smartphones,8100074382,18999000,18999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/s/asus_rog_phone_6_pro_white_1.jpg,https://eraspace.com/erafone/asus-rog-phone-6-pro-18-512gb-white
vivo X100 12/256GB - Asteroid Black,vivo,Smartphones,8100149543,11999000,11999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/v/i/vivo_x100_asteroid_black_1.jpg,https://eraspace.com/erafone/vivo-x100-12-256gb-asteroid-black
ADVAN Soulmate 14 Celeron 4/128GB - Black,Advan,Notebook,8100125736,2449000,2449000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/d/advan_soulmate_14_celeron_black_1.jpg,https://eraspace.com/erafone/advan-soulmate-14-celeron-4-128gb-black
Xiaomi 14T Pro 12/512GB - Black,Xiaomi,Smartphones,8100153385,8999000,6299000,30%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_14t_pro_black_01.jpg,https://eraspace.com/erafone/xiaomi-14t-pro-12-512gb-black
Xiaomi 14T 12/512GB - Lemon Green,Xiaomi,Smartphones,8100015989,6499000,4999000,23%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_14t_lemon_green_01.jpg,https://eraspace.com/erafone/xiaomi-14t-12-512gb-lemon-green
Xiaomi Poco X5 5G 8/256GB - Black,Xiaomi,Smartphones,8100098609,3099000,999000,68%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_poco_x5_5g_black_1.jpg,https://eraspace.com/erafone/xiaomi-poco-x5-5g-8-256gb-black
Xiaomi Poco X5 5G 8/256GB - Blue,Xiaomi,Smartphones,8100098611,3099000,1899000,39%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_poco_x5_5g_blue1_1.jpg,https://eraspace.com/erafone/xiaomi-poco-x5-5g-8-256gb-blue
Xiaomi 14T Pro 12/512GB - Gray,Xiaomi,Smartphones,8100153386,8999000,6299000,30%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/x/i/xiaomi_14t_pro_gray_01.jpg,https://eraspace.com/erafone/xiaomi-14t-pro-12-512gb-gray
OPPO Reno14 Pro,OPPO,Smartphones,OP-R14P-ER-CON,10999000,10999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/o/p/oppo_reno14_5g_white_01_2_1.jpg,https://eraspace.com/erafone/oppo-reno14-pro
Tecno Camon 40 Pro 5G,Tecno,Smartphones,TEC-CAM-40P-5G-ER-CON,3999000,3999000,,1,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_40_pro_5g_black_1.jpg,https://eraspace.com/erafone/tecno-camon-40-pro-5g
Tecno Spark 20 Pro,Tecno,Smartphones,TEC-S20P-ER-CON,1799000,1549000,14%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_20_pro_black_ivory_1.jpg,https://eraspace.com/erafone/tecno-spark-20-pro
Samsung Galaxy S23 5G 8/256GB - Phantom Black,Samsung,Smartphones,8100098382,13999000,13999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s23_5g_black_ai_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s23-5g-8-256gb-phantom-black
Samsung Galaxy A53 5G 8/128GB - Awesome Peach,Samsung,Smartphones,8100049180,5799000,2399000,59%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/s/a/samsung_galaxy_a53_awesome_peach_1.jpg,https://eraspace.com/erafone/samsung-galaxy-a53-5g-8-128gb-awesome-peach
Samsung Galaxy S24+,Samsung,Smartphones,SAM-GS24P-ER-CON,16999000,8999000,47%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s24_plus_cobalt_violet_ai_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s24
Samsung Galaxy S24,Samsung,Smartphones,SAM-GS24-ER-CON,12999000,12999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_s24_amber_yellow_ai_1.jpg,https://eraspace.com/erafone/samsung-galaxy-s24-1
Samsung Galaxy Z Flip6,Samsung,Smartphones,SAM-FL6-PO1-ER-CON,17499000,9999000,43%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/g/a/galaxy_z_flip6_blue_1_1_1.jpg,https://eraspace.com/erafone/samsung-galaxy-z-flip6
Motorola Edge 60 Pro,Motorola,Smartphones,MOT-E60P-ER-CON,7299000,7299000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/o/motorola_edge_60_pro_shadow_1.webp,https://eraspace.com/erafone/motorola-edge-60-pro
ZTE Redmagic 8S Pro 12/256GB - Midnight Black,ZTE,Smartphones,8100113743,11999000,5499000,54%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/z/t/zte_redmagic_8s_pro_midnight_black_1.jpg,https://eraspace.com/erafone/zte-redmagic-8s-pro-12-256gb-midnight-black
Apple MacBook Pro M4 14 inci (2024),Apple,Notebook,MBP-M4-14-24-ER-CON,27999000,22999000,18%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/a/macbook_pro_14-inch_m4_chip_space_black_1_2.jpg,https://eraspace.com/erafone/apple-macbook-pro-m4-14-inci-2024
Apple MacBook Air M4 13.6 inci (2025),Apple,Notebook,MBA-13-M4-25-ER-CON,17999000,15999000,11%,20,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_macbook_air_13.6_inci_m4_2025_sky_blue_1_2.jpg,https://eraspace.com/erafone/apple-macbook-air-m4-136-inci-2025
Apple iPad Pro M2 (2022),Apple,Tablets,HIPD-PRO-G6-ER-CON,15749000,9999000,37%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/ipad_pro_gen_4_11_inci_wi-fi_space_grey_2.jpg,https://eraspace.com/erafone/apple-ipad-pro-m2-2022
Tecno Spark 10 4/128GB - Black,Tecno,Smartphones,8100102997,1699000,1099000,35%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_10_meta_black_1.jpg,https://eraspace.com/erafone/tecno-spark-10-4-128gb-black
Tecno Spark 10 4/128GB - Blue,Tecno,Smartphones,8100102996,1699000,1099000,35%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_spark_10_meta_blue_1.jpg,https://eraspace.com/erafone/tecno-spark-10-4-128gb-blue
Tecno Camon 19 Pro 8/128GB - Blue,Tecno,Smartphones,8100080674,3599000,2999000,17%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_19_pro_8_128_blue_1.jpg,https://eraspace.com/erafone/tecno-camon-19-pro-8-128-blue
Apple MacBook Air M3 13.6 inci (2024),Apple,Notebook,MBA-13-M3-24-ER-CON,18999000,13499000,29%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_macbook_air_13_inci_m3_2024_midnight_1_2_1.jpg,https://eraspace.com/erafone/apple-macbook-air-m3-136-inci-2024
Apple MacBook Pro M4 Max 16 inci (2024),Apple,Notebook,MBP-M4M-16-24-ER-CON,59999000,57999000,3%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/a/macbook_pro_16-inch_m4_pro_or_max_chip_space_black_1_new_2.jpg,https://eraspace.com/erafone/apple-macbook-pro-m4-max-16-inci-2024
Apple iPhone 14,Apple,Smartphones,HAP-IP-14-ER-CON,12499000,8749000,30%,29,Habis,https://cdnpro.eraspace.com/media/catalog/product/i/p/iphone_14_midnight_1.jpg,https://eraspace.com/erafone/apple-iphone-14
Apple iPhone 15 Plus,Apple,Smartphones,HAP-IP-15PL-ER-CON,16499000,12499000,24%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_iphone_15_plus_pink_1.jpg,https://eraspace.com/erafone/apple-iphone-15-plus
Apple iPhone 15 Pro,Apple,Smartphones,HAP-IP-15P-ER-CON,20999000,20999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/a/p/apple_iphone_15_pro_natural_titanium_1_4.jpg,https://eraspace.com/erafone/apple-iphone-15-pro
Apple MacBook Pro M2 16 Inci (2023),Apple,Notebook,MBP-M2-16-23-ER-CON,44999000,44999000,,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/m/a/macbook_pro_16_inci_m2_2023_space_grey_1.jpg,https://eraspace.com/erafone/apple-macbook-pro-m2-16-inci-2023
Huawei Matepad 10.4 2022 4/128GB - Grey,Huawei,Tablets,8100049152,4499000,1299000,71%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/h/u/huawei_matepad_10_4_2022_grey_1.jpg,https://eraspace.com/erafone/huawei-matepad-10-4-2022-4-128gb-grey
Tecno Camon 19 Pro 8/128GB - Mondrian SE,Tecno,Smartphones,8100080679,4099000,3499000,15%,0,Habis,https://cdnpro.eraspace.com/media/catalog/product/t/e/tecno_camon_19_pro_8_128_mondrian_1_1.jpg,https://eraspace.com/erafone/tecno-camon-19-pro-8-128-mondrian-se
